endpoint,endpoint_kind,target_host,target_port,resolved_ip,handshake_ok,failure,error_detail,rtt_ms,block_no,slots_behind_tip,at_tip,checked_at
ipv4:178.128.220.110,ipv4,178.128.220.110,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:07+00
ipv4:178.128.48.80,ipv4,178.128.48.80,6677,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:08+00
ipv4:178.128.65.213,ipv4,178.128.65.213,6002,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:08+00
ipv4:178.128.74.60,ipv4,178.128.74.60,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:08+00
ipv4:178.128.79.219,ipv4,178.128.79.219,3001,178.128.79.219,t,,,48.53,13865142,-49,t,2026-08-28 00:51:58+00
ipv4:178.128.81.197,ipv4,178.128.81.197,6677,,f,refused,Connection refused,,,,f,2026-08-28 01:21:10+00
ipv4:178.156.128.18,ipv4,178.156.128.18,6001,178.156.128.18,t,,,25.72,13865142,-49,t,2026-08-28 00:51:59+00
ipv4:178.18.241.216,ipv4,178.18.241.216,6000,178.18.241.216,t,,,111.67,13865142,-49,t,2026-08-28 00:51:59+00
ipv4:178.18.241.229,ipv4,178.18.241.229,6000,,f,refused,Connection refused,,,,f,2026-08-28 01:21:10+00
ipv4:178.18.243.0,ipv4,178.18.243.0,6000,,f,refused,Connection refused,,,,f,2026-08-28 01:21:11+00
ipv4:178.18.250.204,ipv4,178.18.250.204,6000,178.18.250.204,t,,,121.1,13865142,-49,t,2026-08-28 00:51:59+00
ipv4:178.18.250.225,ipv4,178.18.250.225,55307,178.18.250.225,t,,,118.99,13865142,-49,t,2026-08-28 00:51:59+00
ipv4:178.18.253.17,ipv4,178.18.253.17,6001,,f,error,"Command failed: Error: (AddrInfo {addrFlags = [], addrFamily = AF_INET, addrSocketType = Stream, addrProtocol = 6, addrAddress = 178.18.253.17:6001, addrCanonNa",,,,f,2026-08-28 01:21:11+00
ipv4:178.18.255.185,ipv4,178.18.255.185,4005,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:14+00
ipv4:178.62.1.16,ipv4,178.62.1.16,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:20+00
ipv4:178.62.76.76,ipv4,178.62.76.76,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:24+00
ipv4:178.72.233.10,ipv4,178.72.233.10,6000,,f,no_route,Host is unreachable,,,,f,2026-08-28 01:21:32+00
ipv4:180.150.102.25,ipv4,180.150.102.25,8376,,f,no_route,Host is unreachable,,,,f,2026-08-28 01:21:32+00
ipv4:180.150.49.218,ipv4,180.150.49.218,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:32+00
ipv4:180.150.96.245,ipv4,180.150.96.245,8376,180.150.96.245,t,,,221.25,13865142,0,t,2026-08-28 00:52:03+00
ipv4:181.117.196.73,ipv4,181.117.196.73,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:33+00
ipv4:18.116.205.5,ipv4,18.116.205.5,3001,18.116.205.5,t,,,12.43,13865142,0,t,2026-08-28 00:52:03+00
ipv4:18.117.178.223,ipv4,18.117.178.223,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:33+00
ipv4:18.119.36.128,ipv4,18.119.36.128,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:33+00
ipv4:18.139.64.92,ipv4,18.139.64.92,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:35+00
ipv4:18.157.253.103,ipv4,18.157.253.103,8381,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:35+00
ipv4:18.158.26.200,ipv4,18.158.26.200,5238,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:36+00
ipv4:18.183.32.33,ipv4,18.183.32.33,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:37+00
ipv4:18.185.220.28,ipv4,18.185.220.28,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:37+00
ipv4:18.189.254.63,ipv4,18.189.254.63,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:37+00
ipv4:18.190.43.227,ipv4,18.190.43.227,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:37+00
ipv4:18.193.89.150,ipv4,18.193.89.150,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:39+00
ipv4:18.193.92.87,ipv4,18.193.92.87,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:44+00
ipv4:18.197.51.215,ipv4,18.197.51.215,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:44+00
ipv4:18.198.149.104,ipv4,18.198.149.104,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:45+00
ipv4:18.198.208.206,ipv4,18.198.208.206,6001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:45+00
ipv4:18.205.146.28,ipv4,18.205.146.28,3002,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:45+00
ipv4:18.207.62.97,ipv4,18.207.62.97,3001,18.207.62.97,t,,,23.45,13865143,-23,t,2026-08-28 00:52:09+00
ipv4:18.211.3.40,ipv4,18.211.3.40,3002,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:46+00
ipv4:182.140.209.226,ipv4,182.140.209.226,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:47+00
ipv4:18.215.68.106,ipv4,18.215.68.106,3001,18.215.68.106,t,,,23.5,13865143,-23,t,2026-08-28 00:52:09+00
ipv4:18.216.254.22,ipv4,18.216.254.22,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:48+00
ipv4:18.219.210.204,ipv4,18.219.210.204,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:48+00
ipv4:18.219.45.16,ipv4,18.219.45.16,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:48+00
ipv4:18.219.60.5,ipv4,18.219.60.5,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:21:54+00
ipv4:18.220.114.207,ipv4,18.220.114.207,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:00+00
ipv4:18.221.246.236,ipv4,18.221.246.236,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:04+00
ipv4:18.222.182.192,ipv4,18.222.182.192,3001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:12+00
ipv4:18.223.87.249,ipv4,18.223.87.249,3001,18.223.87.249,t,,,13.82,13865144,-24,t,2026-08-28 00:52:14+00
ipv4:18.224.192.241,ipv4,18.224.192.241,6000,18.224.192.241,t,,,12.68,11416645,49691268,f,2026-08-28 00:52:14+00
ipv4:18.224.198.189,ipv4,18.224.198.189,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:13+00
ipv4:183.221.133.47,ipv4,183.221.133.47,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:13+00
ipv4:183.221.133.48,ipv4,183.221.133.48,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:13+00
ipv4:184.65.140.115,ipv4,184.65.140.115,6001,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:15+00
ipv4:184.65.140.115,ipv4,184.65.140.115,6002,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:15+00
ipv4:184.65.140.115,ipv4,184.65.140.115,6003,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:16+00
ipv4:184.65.140.115,ipv4,184.65.140.115,6004,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:17+00
ipv4:185.119.89.17,ipv4,185.119.89.17,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:17+00
ipv4:185.132.36.237,ipv4,185.132.36.237,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:17+00
ipv4:185.132.39.194,ipv4,185.132.39.194,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:17+00
ipv4:185.137.122.97,ipv4,185.137.122.97,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:19+00
ipv4:185.137.122.98,ipv4,185.137.122.98,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:24+00
ipv4:185.159.222.4,ipv4,185.159.222.4,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:24+00
ipv4:185.159.223.4,ipv4,185.159.223.4,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:25+00
ipv4:185.161.193.91,ipv4,185.161.193.91,6010,185.161.193.91,t,,,206.89,13865144,-24,t,2026-08-28 00:52:23+00
ipv4:185.162.250.227,ipv4,185.162.250.227,6000,185.162.250.227,t,,,117.58,13865144,-24,t,2026-08-28 00:52:23+00
ipv4:185.192.97.173,ipv4,185.192.97.173,22378,185.192.97.173,t,,,110.46,13865144,-24,t,2026-08-28 00:52:23+00
ipv4:185.193.66.59,ipv4,185.193.66.59,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:25+00
ipv4:185.202.239.131,ipv4,185.202.239.131,6001,,f,refused,Connection refused,,,,f,2026-08-28 01:22:25+00
ipv4:185.202.239.132,ipv4,185.202.239.132,6001,,f,refused,Connection refused,,,,f,2026-08-28 01:22:25+00
ipv4:185.207.104.130,ipv4,185.207.104.130,6000,185.207.104.130,t,,,114.61,13865144,-24,t,2026-08-28 00:52:24+00
ipv4:185.207.107.14,ipv4,185.207.107.14,6000,185.207.107.14,t,,,121.87,13865144,-24,t,2026-08-28 00:52:24+00
ipv4:185.209.229.71,ipv4,185.209.229.71,6000,185.209.229.71,t,,,110.94,13865144,-24,t,2026-08-28 00:52:24+00
ipv4:185.211.5.4,ipv4,185.211.5.4,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:26+00
ipv4:185.211.5.5,ipv4,185.211.5.5,6000,,f,timeout,no response within the probe timeout,,,,f,2026-08-28 01:22:26+00
ipv4:185.215.180.36,ipv4,185.215.180.36,6000,185.215.180.36,t,,,108.75,13865144,-24,t,2026-08-28 00:52:26+00
ipv4:185.215.180.37,ipv4,185.215.180.37,6000,185.215.180.37,t,,,106.4,13865144,-24,t,2026-08-28 00:52:28+00
ipv4:185.216.179.192,ipv4,185.216.179.192,6000,185.216.179.192,t,,,116.4,13695758,3467288,f,2026-08-28 00:52:28+00
ipv4:185.216.179.243,ipv4,185.216.179.243,6060,,f,refused,Connection refused,,,,f,2026-08-28 01:22:27+00
ipv4:185.217.125.150,ipv4,185.217.125.150,3003,185.217.125.150,t,,,110.07,13865144,-24,t,2026-08-28 00:52:28+00
ipv4:185.217.126.211,ipv4,185.217.126.211,6000,185.217.126.211,t,,,108.46,13865144,-24,t,2026-08-28 00:52:28+00
ipv4:185.217.126.22,ipv4,185.217.126.22,6000,185.217.126.22,t,,,107.12,13865144,-24,t,2026-08-28 00:52:28+00
